obs_id,score,rank
722,0.36870432599999997,308
2007,0.368437784,309
1913,0.368333704,310
571,0.3683108,311
2449,0.367919793,312
2011,0.36787036,313
2364,0.367503484,314
1522,0.36732028299999997,315
2409,0.366466542,316
2379,0.366370292,317
1556,0.36594440500000003,318
1122,0.365877212,319
2032,0.365845094,320
681,0.36557379399999995,321
1262,0.365359331,322
475,0.364934618,323
1503,0.36454984300000004,324
934,0.364512059,325
73,0.364029954,326
344,0.363822241,327
671,0.36361741399999997,328
464,0.363611646,329
1853,0.363534082,330
929,0.363411547,331
86,0.36338478799999996,332
1333,0.362621458,333
1553,0.362594506,334
2462,0.36210965500000003,335
230,0.36207893399999996,336
1900,0.362003493,337
2342,0.361468403,338
1533,0.361323313,339
1917,0.36079614499999996,340
1118,0.36079071900000004,341
801,0.360709525,342
2135,0.36045985599999997,343
1201,0.36044475,344
2310,0.35986013899999997,345
75,0.359735009,346
451,0.35971797899999997,347
2367,0.359478311,348
912,0.359436384,349
1424,0.35936812900000004,350
361,0.359205491,351
1427,0.359153155,352
1906,0.358416596,353
1210,0.358395829,354
2414,0.358027908,355
1208,0.357971489,356
1106,0.357897017,357
1619,0.357842121,358
1382,0.35765889,359
523,0.357362518,360
2000,0.356547548,361
2181,0.356504472,362
2058,0.3562234839999999,363
1557,0.35619187799999996,364
2120,0.35581800500000005,365
643,0.35572991,366
713,0.35558973800000004,367
2443,0.355546266,368
2250,0.35522492499999997,369
1255,0.354810441,370
2121,0.354662993,371
400,0.354414574,372
1158,0.35391285499999997,373
2276,0.35387003,374
299,0.35378899599999997,375
1283,0.353754413,376
1048,0.353320922,377
1047,0.35309100499999996,378
57,0.35305591299999994,379
2111,0.352486248,380
321,0.352363938,381
1549,0.352352544,382
1813,0.352072666,383
691,0.352042182,384
30,0.351705147,385
195,0.351584099,386
676,0.351264751,387
374,0.351256124,388
1937,0.350724388,389
1845,0.35054053999999996,390
851,0.350535004,391
394,0.350353313,392
1566,0.35033329,393
1040,0.350260144,394
1176,0.35006527200000004,395
699,0.349962108,396
241,0.34982669099999997,397
1120,0.349604239,398
2237,0.34957610699999997,399
1856,0.34935536100000003,400
2494,0.34925547099999993,401
927,0.349225281,402
484,0.34908756099999994,403
1366,0.349062027,404
684,0.348970542,405
237,0.34887256199999994,406
1465,0.348629438,407
789,0.348493142,408
2171,0.34830917400000005,409
1768,0.348102058,410
1198,0.34762229,411
2155,0.347513166,412
1822,0.347257437,413
878,0.347205807,414
1996,0.347200679,415
1314,0.347175509,416
2397,0.347121016,417
1227,0.34707423299999995,418
642,0.346836717,419
2479,0.34680268700000005,420
967,0.346575128,421
578,0.34639264799999997,422
1662,0.34584768899999996,423
500,0.345088792,424
1890,0.344864532,425
51,0.344853877,426
2233,0.34474690299999994,427
2089,0.344580279,428
840,0.344032931,429
762,0.34382548700000004,430
2472,0.343746083,431
2151,0.34346775199999996,432
24,0.34285845800000003,433
1073,0.342747721,434
1736,0.342744752,435
1860,0.342735499,436
1388,0.342627774,437
2228,0.342450159,438
2221,0.342086589,439
446,0.341870564,440
1632,0.341651474,441
1364,0.34162472899999996,442
985,0.341504681,443
2153,0.341430856,444
1173,0.341155491,445
1597,0.341138801,446
1087,0.340938015,447
403,0.340927483,448
136,0.34044855799999996,449
1918,0.340269366,450
2017,0.34024962899999994,451
632,0.340124013,452
1480,0.339738074,453
2140,0.339343254,454
2450,0.33928789299999995,455
2139,0.338829771,456
1376,0.33878914899999996,457
97,0.33855802399999996,458
720,0.338496263,459
741,0.33849141,460
2238,0.338447923,461
106,0.33833864599999997,462
1505,0.338136328,463
1428,0.338114305,464
2069,0.33808416199999997,465
1027,0.33807685,466
1287,0.337951293,467
430,0.337600699,468
2224,0.337549333,469
280,0.337520439,470
2422,0.337170547,471
1164,0.336353526,472
745,0.336233999,473
861,0.33604455299999997,474
456,0.335988062,475
1370,0.33594869299999996,476
1604,0.33585404299999994,477
2051,0.33579884800000004,478
936,0.335646807,479
2441,0.3353456,480
397,0.33518862499999996,481
1460,0.33490717400000003,482
939,0.33487977199999996,483
1328,0.33475299999999997,484
2448,0.334643467,485
2098,0.334633556,486
331,0.334355248,487
1039,0.33416410599999996,488
1288,0.33400847199999995,489
320,0.333917233,490
672,0.333659642,491
142,0.33344675799999995,492
2164,0.33344274599999996,493
531,0.333285651,494
1877,0.33320998700000004,495
1135,0.333185105,496
2346,0.333144726,497
68,0.33307191399999997,498
877,0.33306205599999994,499
619,0.333007622,500
845,0.33288256400000005,501
1126,0.33288091999999997,502
449,0.33287403,503
276,0.33272809099999995,504
1945,0.33265265,505
1584,0.332361645,506
738,0.332348731,507
726,0.33204454599999994,508
1312,0.331787237,509
1181,0.33170531999999997,510
1618,0.33168863,511
570,0.331558044,512
1064,0.3315357259999999,513
2393,0.33150353600000004,514
2157,0.33096715699999996,515
1378,0.33057463600000003,516
1651,0.33046457199999996,517
1286,0.33044156999999996,518
1871,0.330153383,519
1136,0.33004536799999995,520
2074,0.33001787499999996,521
634,0.32998609599999995,522
1601,0.329947726,523
1874,0.32986768600000005,524
296,0.329838352,525
1205,0.32961971999999995,526
1562,0.329288492,527
1368,0.329146275,528
487,0.32913897599999997,529
1229,0.329090394,530
1216,0.32906843199999997,531
1065,0.329001638,532
485,0.328898145,533
2436,0.32877276,534
2404,0.32834372900000003,535
724,0.32831038199999996,536
482,0.327848457,537
1030,0.327577836,538
935,0.32731420899999997,539
1061,0.327002831,540
1197,0.32691440299999996,541
2493,0.32689145399999997,542
2078,0.326880812,543
1608,0.326538485,544
1799,0.32646557099999995,545
62,0.325694014,546
838,0.32543416099999994,547
759,0.325286894,548
1293,0.325096937,549
2072,0.32489273399999996,550
435,0.32436459900000003,551
1012,0.32434238400000004,552
395,0.324325824,553
818,0.323809881,554
2067,0.323693815,555
1169,0.323407247,556
2434,0.32338793,557
651,0.323023325,558
1528,0.322992047,559
1095,0.32297672,560
382,0.32296502899999996,561
1349,0.32295189099999994,562
2413,0.322913295,563
1035,0.32263130100000004,564
122,0.322564823,565
1289,0.322480009,566
807,0.322462188,567
2395,0.322410001,568
752,0.322326503,569
2083,0.32213037099999997,570
47,0.322030479,571
1704,0.322024964,572
528,0.322004891,573
2232,0.321809774,574
846,0.321627237,575
1360,0.32155614,576
